10921915	 'bike (transport)'	2014-08-01 16:10:34	2014-08-01 16:33:11
10921915	 'bike (transport)'	2014-07-29 20:20:32	2014-07-29 20:54:12
10921915	 'bike (transport)'	2014-07-29 15:17:59	2014-07-29 15:41:44
10921915	 'bike (transport)'	2014-07-28 20:50:17	2014-07-28 21:23:30
10921915	 'bike (transport)'	2014-07-04 16:46:09	2014-07-04 18:25:36
10921915	 'bike (transport)'	2014-04-20 17:32:03	2014-04-20 18:06:50
4969375	 'bike (transport)'	2013-12-22 18:32:08	2013-12-22 19:26:52
4969375	 'bike (transport)'	2013-12-22 15:45:55	2013-12-22 16:30:11
4969375	 'bike (transport)'	2013-04-07 18:09:38	2013-04-07 18:41:18
4969375	 'bike (transport)'	2013-04-07 14:55:06	2013-04-07 15:25:55
4969375	 'bike (transport)'	2013-04-01 20:19:33	2013-04-01 20:52:28
4969375	 'bike (transport)'	2013-04-01 15:52:17	2013-04-01 16:31:43
4969375	 'bike (transport)'	2012-11-11 18:35:06	2012-11-11 19:18:20
4969375	 'bike (transport)'	2012-11-11 16:05:06	2012-11-11 16:45:47
4969375	 'bike (transport)'	2012-04-09 17:56:46	2012-04-09 18:33:57
4969375	 'bike (transport)'	2012-04-03 21:24:11	2012-04-03 21:58:21
4969375	 'bike (transport)'	2012-04-01 16:00:01	2012-04-01 16:34:36
430859	 'bike (transport)'	2014-05-09 23:01:46	2014-05-10 00:26:11
430859	 'bike (transport)'	2014-04-03 21:11:39	2014-04-03 22:27:33
430859	 'bike (transport)'	2014-03-30 16:04:22	2014-03-30 18:02:49
430859	 'bike (transport)'	2013-06-20 16:16:18	2013-06-20 19:27:53
430859	 'bike (transport)'	2013-06-15 16:37:20	2013-06-15 19:00:31
430859	 'bike (transport)'	2013-06-14 16:21:50	2013-06-14 19:44:16
430859	 'bike (transport)'	2013-06-13 13:53:52	2013-06-13 15:22:14
430859	 'bike (transport)'	2013-06-12 13:55:35	2013-06-12 15:14:48
430859	 'bike (transport)'	2013-06-08 16:23:54	2013-06-08 19:39:15
430859	 'bike (transport)'	2013-06-07 16:03:30	2013-06-07 17:35:47
430859	 'bike (transport)'	2013-05-22 15:32:50	2013-05-22 17:19:01
430859	 'bike (transport)'	2013-05-21 15:56:33	2013-05-21 17:14:02
430859	 'bike (transport)'	2013-05-15 15:16:09	2013-05-15 16:15:05
430859	 'bike (transport)'	2013-05-10 15:21:27	2013-05-10 16:20:55
430859	 'bike (transport)'	2013-05-09 15:43:13	2013-05-09 18:00:12
430859	 'bike (transport)'	2013-05-08 13:54:27	2013-05-08 15:15:31
430859	 'bike (transport)'	2013-04-19 14:21:24	2013-04-19 15:27:46
430859	 'bike (transport)'	2013-04-17 13:57:40	2013-04-17 15:30:50
430859	 'bike (transport)'	2013-04-15 16:12:13	2013-04-15 18:39:23
430859	 'bike (transport)'	2013-02-08 19:51:03	2013-02-08 21:27:14
430859	 'bike (transport)'	2013-02-03 22:49:31	2013-02-04 00:49:45
430859	 'bike (transport)'	2013-01-03 19:14:18	2013-01-03 21:05:51
430859	 'bike (transport)'	2012-12-31 18:42:28	2012-12-31 20:36:23
430859	 'bike (transport)'	2012-12-29 19:13:32	2012-12-29 20:53:14
430859	 'bike (transport)'	2012-12-22 19:02:07	2012-12-22 20:26:48
430859	 'bike (transport)'	2012-12-06 19:10:20	2012-12-06 20:35:29
430859	 'bike (transport)'	2012-12-03 22:55:43	2012-12-03 23:54:26
430859	 'bike (transport)'	2012-11-17 21:58:08	2012-11-18 00:06:37
430859	 'bike (transport)'	2012-10-22 14:06:19	2012-10-22 15:44:00
430859	 'mountain bike'	2012-10-17 16:17:12	2012-10-17 18:35:56
430859	 'bike (transport)'	2012-10-16 20:52:34	2012-10-16 22:29:37
430859	 'bike (transport)'	2012-10-07 21:17:11	2012-10-07 22:47:54
3905196	 'tennis'	2015-03-01 00:17:46	2015-03-01 01:45:19
3905196	 'mountain bike'	2013-07-06 13:27:42	2013-07-06 15:14:04
4419649	 'kayaking'	2015-03-04 23:54:06	2015-03-05 00:58:16
4419649	 'kayaking'	2015-03-02 23:45:20	2015-03-03 00:44:33
4419649	 'kayaking'	2015-02-23 23:52:57	2015-02-24 01:07:45
4419649	 'kayaking'	2015-02-14 18:22:23	2015-02-14 19:14:11
4419649	 'kayaking'	2014-12-26 23:49:46	2014-12-27 01:18:00
4419649	 'kayaking'	2014-10-11 15:04:27	2014-10-11 16:07:38
4419649	 'kayaking'	2014-10-04 15:22:30	2014-10-04 16:28:31
4419649	 'kayaking'	2014-04-23 21:36:06	2014-04-23 22:38:24
4419649	 'kayaking'	2014-04-19 15:50:03	2014-04-19 17:34:26
4419649	 'kayaking'	2014-04-16 22:12:32	2014-04-16 23:06:23
4419649	 'kayaking'	2014-04-14 21:35:28	2014-04-14 22:39:36
4419649	 'kayaking'	2014-03-08 18:37:22	2014-03-08 20:10:20
4419649	 'kayaking'	2014-01-13 23:44:18	2014-01-14 00:19:53
4419649	 'kayaking'	2014-01-11 18:39:34	2014-01-11 19:51:35
4419649	 'kayaking'	2014-01-09 00:16:16	2014-01-09 01:14:57
8467445	 'indoor cycling'	2013-10-10 19:38:46	2013-10-10 21:12:49
8467445	 'indoor cycling'	2013-09-12 00:49:13	2013-09-12 01:49:14
732008	 'rowing'	2015-09-15 14:27:36	2015-09-15 16:41:24
732008	 'skate'	2014-04-18 20:59:44	2014-04-18 21:43:25
732008	 'cross-country skiing'	2013-01-18 01:53:21	2013-01-18 04:29:50
732008	 'core stability training'	2011-09-25 19:59:15	2011-09-25 21:16:56
732008	 'mountain bike'	2011-09-24 14:11:34	2011-09-24 18:16:47
13279851	 'mountain bike'	2014-07-25 15:03:48	2014-07-25 16:44:34
13279851	 'mountain bike'	2014-05-07 00:23:26	2014-05-07 01:06:34
13279851	 'mountain bike'	2014-05-04 16:48:02	2014-05-04 17:58:11
13279851	 'mountain bike'	2014-05-04 15:44:24	2014-05-04 16:41:01
13279851	 'mountain bike'	2014-02-21 17:25:33	2014-02-21 18:52:18
13279851	 'bike (transport)'	2014-01-05 20:00:06	2014-01-05 20:29:52
13279851	 'mountain bike'	2014-01-05 17:04:42	2014-01-05 19:46:03
13279851	 'bike (transport)'	2014-01-05 16:16:01	2014-01-05 16:54:26
13279851	 'mountain bike'	2013-12-30 17:02:17	2013-12-30 18:09:13
13279851	 'mountain bike'	2013-12-15 19:17:23	2013-12-15 20:03:07
13279851	 'mountain bike'	2013-12-15 17:52:57	2013-12-15 19:11:54
13279851	 'mountain bike'	2013-12-15 16:50:07	2013-12-15 17:46:54
13279851	 'mountain bike'	2013-12-08 16:28:18	2013-12-08 18:45:02
13279851	 'mountain bike'	2013-07-11 16:09:01	2013-07-11 17:25:34
13279851	 'mountain bike'	2013-07-10 14:27:45	2013-07-10 16:12:10
13279851	 'mountain bike'	2013-07-09 23:32:53	2013-07-10 00:40:32
13279851	 'mountain bike'	2013-06-18 15:40:14	2013-06-18 17:09:46
13279851	 'mountain bike'	2013-06-14 18:03:25	2013-06-14 19:06:42
13279851	 'mountain bike'	2013-05-11 19:06:06	2013-05-11 19:41:35
13279851	 'mountain bike'	2013-05-08 00:11:31	2013-05-08 00:52:01
13279851	 'bike (transport)'	2013-05-07 22:39:18	2013-05-07 23:29:25
13279851	 'mountain bike'	2013-05-04 14:13:26	2013-05-04 15:10:37
